Keyword,Name,Type,Plus Code,Rating,Address,Website,Phone,Reviews Count,Latitude,Longitude,Map URL
Road bike shop Denmark,Copenhagen Bike Fit,Bicycle store,,4.6,,http://copenhagenbikefit.dk/,,34,,,https://www.google.com/maps/place/Copenhagen+Bike+Fit/data=!4m7!3m6!1s0x465252efebd5d3b7:0x50da9b9125788fa0!8m2!3d55.7046061!4d12.5807571!16s%2Fg%2F11b5pm1h52!19sChIJt9PV6-9SUkYRoI94JZGb2lA?authuser=0&hl=en&rclk=1
Road bike shop Denmark,Fri BikeShop,Bicycle store,,4.2,,https://www.fribikeshop.dk/butikker/koebenhavn/noerrebro,,78,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x465253a8f8e51223:0xff6ae1501f5c2fe7!8m2!3d55.6862501!4d12.55303!16s%2Fg%2F1tgw3m_b!19sChIJIxLl-KhTUkYR5y9cH1Dhav8?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Cykler.dk,Bicycle store,,4.7,,http://www.cykler.dk/,,15,,,https://www.google.com/maps/place/Cykler.dk/data=!4m7!3m6!1s0x464a23da39850b7f:0xd184078b96d89915!8m2!3d56.5476293!4d8.2975909!16s%2Fg%2F1vd74hwd!19sChIJfwuFOdojSkYRFZnYlosHhNE?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Rencykel.dk,Bicycle repair shop,,4.5,"Robert Jacobsens Vej 70, 2300 Amager Vest, Denmark",https://www.rencykel.dk/book-tid-orestad-8-tallet,,158,,,https://www.google.com/maps/place/Rencykel.dk/data=!4m7!3m6!1s0x465254bb19b5ab3f:0xe1caeddb54aa6cda!8m2!3d55.6177404!4d12.572178!16s%2Fg%2F11c5srt84z!19sChIJP6u1GbtUUkYR2myqVNvtyuE?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Copenhagen Bikeshop,Bicycle store,,4.5,"Jagtvej 68, 2200 København, Denmark",http://www.copenhagenbikeshop.dk/,,46,,,https://www.google.com/maps/place/Copenhagen+Bikeshop/data=!4m7!3m6!1s0x4652525338cfe681:0x9419b285fc731be0!8m2!3d55.6959924!4d12.5509775!16s%2Fg%2F11b5pjdb_b!19sChIJgebPOFNSUkYR4Btz_IWyGZQ?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.8,,https://www.fribikeshop.dk/butikker/vejle,,64,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c824e57cc8ab7:0x39567f358f8b5196!8m2!3d55.713572!4d9.5336079!16s%2Fg%2F113k2lp8_!19sChIJt4rMV06CTEYRllGLjzV_Vjk?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Vulkan Cykler,Bicycle store,,4.6,,https://www.fribikeshop.dk/butikker/nykoebing-falster,,47,,,https://www.google.com/maps/place/Vulkan+Cykler/data=!4m7!3m6!1s0x47ad305826312ca3:0x99ab3452cbbd9535!8m2!3d54.7658458!4d11.8709863!16s%2Fg%2F1tdvj6k0!19sChIJoywxJlgwrUcRNZW9y1I0q5k?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Cykelexperten.dk,Bicycle store,,4.1,,https://cykelexperten.dk/,,587,,,https://www.google.com/maps/place/Cykelexperten.dk/data=!4m7!3m6!1s0x4652572d37567875:0xd594a5c4b4232179!8m2!3d55.6979846!4d12.4747538!16s%2Fg%2F1td4yg95!19sChIJdXhWNy1XUkYReSEjtMSllNU?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Børkop Bicycles / BCbikeshop.dk,Bicycle store,,4.5,,https://boerkopcykler.dk/,,224,,,https://www.google.com/maps/place/B%C3%B8rkop+Bicycles+%2F+BCbikeshop.dk/data=!4m7!3m6!1s0x464c9b2a8ef1d601:0x680af700f5db570a!8m2!3d55.6433219!4d9.6469608!16s%2Fg%2F1q5bmh2xc!19sChIJAdbxjiqbTEYRClfb9QD3Cmg?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Cykel-mads,Bicycle store,,5.0,,https://www.cykler.dk/om-os.html,,72,,,https://www.google.com/maps/place/Cykel-mads/data=!4m7!3m6!1s0x464a23da0c2e6f0f:0x55793027d6e30ae0!8m2!3d56.5476312!4d8.2976801!16s%2Fg%2F1tlnc0gn!19sChIJD28uDNojSkYR4Arj1icweVU?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Bike-pit.dk,Bicycle store,,4.9,,http://www.bike-pit.dk/,,62,,,https://www.google.com/maps/place/Bike-pit.dk/data=!4m7!3m6!1s0x464bbdd763213477:0x8566de1894038185!8m2!3d56.1074301!4d8.978737!16s%2Fg%2F1tvdhd1m!19sChIJdzQhY9e9S0YRhYEDlBjeZoU?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.6,,https://www.fribikeshop.dk/butikker/randers/sydoest,,79,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c1cc1bd435fe3:0x2664049c15daba11!8m2!3d56.4512814!4d10.0453861!16s%2Fg%2F11c542h_46!19sChIJ419DvcEcTEYREbraFZwEZCY?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Allbike.dk ApS,Bicycle store,,4.8,,http://allbike.dk/,,74,,,https://www.google.com/maps/place/Allbike.dk+ApS/data=!4m7!3m6!1s0x464c030be3225d35:0xfffb21be667484e4!8m2!3d56.4295637!4d10.0535693!16s%2Fg%2F1hc631239!19sChIJNV0i4wsDTEYR5IR0Zr4h-_8?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.6,,https://www.fribikeshop.dk/butikker/holbaek,,34,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x46527dddf88ceedf:0xd08630d68a83d671!8m2!3d55.7161714!4d11.7160124!16s%2Fg%2F11j0xnf6y2!19sChIJ3-6M-N19UkYRcdaDitYwhtA?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Cykelshoppen,Bicycle store,,4.6,,https://www.cykelshoppen.dk/,,48,,,https://www.google.com/maps/place/Cykelshoppen/data=!4m7!3m6!1s0x464c6fd0930a1ec9:0x226f5ba337a82227!8m2!3d56.0534286!4d9.9501724!16s%2Fg%2F11h2hmmbtd!19sChIJyR4Kk9BvTEYRJyKoN6NbbyI?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.7,,https://www.fribikeshop.dk/butikker/billund,,32,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464b71964662d983:0xf205e5a5ff40dea0!8m2!3d55.715788!4d9.1273511!16s%2Fg%2F11b6gn83lq!19sChIJg9liRpZxS0YRoN5A_6XlBfI?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.8,,https://www.fribikeshop.dk/butikker/galten,,67,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c6d542655b18d:0x26c9df9f30c49848!8m2!3d56.1589363!4d9.9094451!16s%2Fg%2F113jq7k6j!19sChIJjbFVJlRtTEYRSJjEMJ_fySY?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Vélo 94,Bicycle store,,4.3,,https://velo94.dk/,,92,,,https://www.google.com/maps/place/V%C3%A9lo+94/data=!4m7!3m6!1s0x465253bdb351141f:0x2b94df3463a8088!8m2!3d55.6926563!4d12.5516345!16s%2Fg%2F11fnxv_09b!19sChIJHxRRs71TUkYRiIA6RvNNuQI?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.6,,https://www.fribikeshop.dk/butikker/holstebro,,34,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464a330aeaabf365:0x9a9ef61fed309ae8!8m2!3d56.3762161!4d8.6156257!16s%2Fg%2F1hhgq2gyp!19sChIJZfOr6gozSkYR6Jow7R_2npo?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Polar Cykler.dk ElcykelCenter. El-ladcykler. Butik. Ålborg.,Bicycle store,,4.5,,https://www.polarcykler.dk/,,92,,,https://www.google.com/maps/place/Polar+Cykler.dk+ElcykelCenter.+El-ladcykler.+Butik.+%C3%85lborg./data=!4m7!3m6!1s0x464932e0261a2d7f:0xe7283c2080509599!8m2!3d57.0240227!4d9.9308504!16s%2Fg%2F1tghn5y5!19sChIJfy0aJuAySUYRmZVQgCA8KOc?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.6,,https://www.fribikeshop.dk/butikker/herning/oest,,36,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464bbc19877cf6ff:0x7844e369b9e58f70!8m2!3d56.1346327!4d9.0092276!16s%2Fg%2F11b73m176n!19sChIJ__Z8hxm8S0YRcI_luWnjRHg?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.7,,https://www.fribikeshop.dk/butikker/soeborg,,45,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x46525317864343e7:0x987c9b3da7206212!8m2!3d55.7338569!4d12.5155651!16s%2Fg%2F11j4vmgdfh!19sChIJ50NDhhdTUkYREmIgpz2bfJg?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Free Bike Shop Nørresundby,Bicycle store,,4.6,,https://www.fribikeshop.dk/butikker/noerresundby,,99,,,https://www.google.com/maps/place/Free+Bike+Shop+N%C3%B8rresundby/data=!4m7!3m6!1s0x4649327be6179f95:0x4b5e5d7628e369d1!8m2!3d57.0648606!4d9.9056575!16s%2Fg%2F12hm0yb_r!19sChIJlZ8X5nsySUYR0WnjKHZdXks?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Smartcykler.dk - Powered by Støvring Cykler,Bicycle store,,4.5,,https://www.smartcykler.dk/,,131,,,https://www.google.com/maps/place/Smartcykler.dk+-+Powered+by+St%C3%B8vring+Cykler/data=!4m7!3m6!1s0x46494a78517d72c1:0x238a912cae3a1c09!8m2!3d56.8910417!4d9.8140336!16s%2Fg%2F1tf34kch!19sChIJwXJ9UXhKSUYRCRw6riyRiiM?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.4,,https://www.fribikeshop.dk/butikker/viborg,,80,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464be46fa4e3f289:0xfc7271d820ad4c4c!8m2!3d56.4541941!4d9.393555!16s%2Fg%2F11b5pj5t1r!19sChIJifLjpG_kS0YRTEytINhxcvw?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.8,,https://www.fribikeshop.dk/butikker/aalestrup,,77,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x46495b08e3d82947:0xa443206cd3a2ec33!8m2!3d56.6986993!4d9.4909769!16s%2Fg%2F1tdp3n6h!19sChIJRynY4whbSUYRM-yi02wgQ6Q?authuser=0&hl=en&rclk=1
Cykelhandler Danmark,Fri BikeShop,Bicycle store,,4.4,,https://www.fribikeshop.dk/butikker/silkeborg,,42,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464b8b4628840277:0x1583e7ca6453133f!8m2!3d56.1869686!4d9.5480996!16s%2Fg%2F113flsd8w!19sChIJdwKEKEaLS0YRPxNTZMrngxU?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,A H Cycles,Bicycle store,,4.4,,http://www.ahcykler.dk/,,104,,,https://www.google.com/maps/place/A+H+Cycles/data=!4m7!3m6!1s0x465253748c37ad6f:0xfbb4571e7d118169!8m2!3d55.669878!4d12.5561856!16s%2Fg%2F1tfq7v94!19sChIJb603jHRTUkYRaYERfR5XtPs?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Kgs Have Cykler,Bicycle store,,4.9,,https://www.kgshavecykler.dk/,,166,,,https://www.google.com/maps/place/Kgs+Have+Cykler/data=!4m7!3m6!1s0x4652531c07b46287:0x450254b5eac59e34!8m2!3d55.6866524!4d12.5818781!16s%2Fg%2F11c1r1vbfd!19sChIJh2K0BxxTUkYRNJ7F6rVUAkU?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,P. H. Cycles,Bicycle store,,5.0,"Blegdamsvej 130, 2100 København, Denmark",https://www.facebook.com/pages/PH-Cykler/131757240368969,,79,,,https://www.google.com/maps/place/P.+H.+Cycles/data=!4m7!3m6!1s0x465252fb7efe9a8f:0x971f528346346ab4!8m2!3d55.698618!4d12.576083!16s%2Fg%2F1tgh1l88!19sChIJj5r-fvtSUkYRtGo0RoNSH5c?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,VELOHOUSE - House of E-bikes,Electric bicycle store,,4.8,,https://velohouse.dk/,,122,,,https://www.google.com/maps/place/VELOHOUSE+-+House+of+E-bikes/data=!4m7!3m6!1s0x465252e7b4f62bc1:0x4d24db8da01195e3!8m2!3d55.6571329!4d12.5137375!16s%2Fg%2F11cm08tdfc!19sChIJwSv2tOdSUkYR45URoI3bJE0?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Leadout Cycling,Bicycle store,,4.3,,https://leadoutcycling.com/,,170,,,https://www.google.com/maps/place/Leadout+Cycling/data=!4m7!3m6!1s0x46525287f87b2919:0xb1925860c0663a7c!8m2!3d55.7272536!4d12.5770771!16s%2Fg%2F1q5blkx5h!19sChIJGSl7-IdSUkYRfDpmwGBYkrE?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Indian Bike Shop,Bicycle store,,4.7,"Tagensvej 180, ST,TV, 2200 KØBENHAVN N, Denmark",https://www.proff.dk/firma/indian-bike-shop-vparamvir-singh/k%C3%B8benhavn-n/butikhandel/GXFUMZI10MC/,,41,,,https://www.google.com/maps/place/Indian+Bike+Shop/data=!4m7!3m6!1s0x465253e7f8f77a4b:0xfc84fea57c1931be!8m2!3d55.7058264!4d12.5436539!16s%2Fg%2F11f6ktxxm7!19sChIJS3r3-OdTUkYRvjEZfKX-hPw?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Adam Cykler,Bicycle store,,4.8,"Vesterbrogade 92, 1620 København, Denmark",http://www.vesterbrogade-shopping.dk/butik/adam-cykler-5047.html,,45,,,https://www.google.com/maps/place/Adam+Cykler/data=!4m7!3m6!1s0x4652539f8d6125d7:0x6aa0643f3896a3d9!8m2!3d55.6723645!4d12.5484648!16s%2Fg%2F1z449wr6p!19sChIJ1yVhjZ9TUkYR2aOWOD9koGo?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Copenhagen Bike Fit,Bicycle store,,4.6,,http://copenhagenbikefit.dk/,,34,,,https://www.google.com/maps/place/Copenhagen+Bike+Fit/data=!4m7!3m6!1s0x465252efebd5d3b7:0x50da9b9125788fa0!8m2!3d55.7046061!4d12.5807571!16s%2Fg%2F11b5pm1h52!19sChIJt9PV6-9SUkYRoI94JZGb2lA?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,CPH Bike Express,Bicycle store,,4.7,,,,154,,,https://www.google.com/maps/place/CPH+Bike+Express/data=!4m7!3m6!1s0x4652547fa1b2d00b:0x11eb3c5e4ac6667a!8m2!3d55.6502846!4d12.5361444!16s%2Fg%2F11xqvb_wl!19sChIJC9CyoX9UUkYRembGSl486xE?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Buddha Bikes,Bicycle store,,4.7,,http://www.buddhabikes.dk/,,298,,,https://www.google.com/maps/place/Buddha+Bikes/data=!4m7!3m6!1s0x4652525a91f3e1b5:0xaa26e97fc01db378!8m2!3d55.7077008!4d12.5538925!16s%2Fg%2F11b6gkknr1!19sChIJteHzkVpSUkYReLMdwH_pJqo?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,29er Bike Shop,Bicycle store,,4.8,,https://29erbikeshop.dk/,,59,,,https://www.google.com/maps/place/29er+Bike+Shop/data=!4m7!3m6!1s0x46524d96406dbb4d:0xc305c06191c06475!8m2!3d55.7598142!4d12.5695454!16s%2Fg%2F1hhwmr8mp!19sChIJTbttQJZNUkYRdWTAkWHABcM?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Islands Brygge Cykler,Bicycle store,,4.4,,https://www.facebook.com/Islandsbryggecykler/,,82,,,https://www.google.com/maps/place/Islands+Brygge+Cykler/data=!4m7!3m6!1s0x4652536afdce7187:0x52181b652d8c664c!8m2!3d55.6676761!4d12.5781637!16s%2Fg%2F11b5pjm4vb!19sChIJh3HO_WpTUkYRTGaMLWUbGFI?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Dennis & Lottes Cykler,Bicycle repair shop,,4.9,"Nørre Voldgade 22, st, th, 1358 København, Denmark",http://www.delocy.dk/,,127,,,https://www.google.com/maps/place/Dennis+%26+Lottes+Cykler/data=!4m7!3m6!1s0x465253108d131e43:0x34c6fef1ededa009!8m2!3d55.6800752!4d12.5678579!16s%2Fg%2F11fzfdt9d7!19sChIJQx4TjRBTUkYRCaDt7fH-xjQ?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,FlexiFix | Bike Shop & Repair,Bicycle store,,4.8,,http://flexifix.dk/,,135,,,https://www.google.com/maps/place/FlexiFix+%7C+Bike+Shop+%26+Repair/data=!4m7!3m6!1s0x464932ee5eeec6bb:0x4ad98d1174a6de86!8m2!3d57.045089!4d9.927122!16s%2Fg%2F11dxhdt4ng!19sChIJu8buXu4ySUYRht6mdBGN2Uo?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Isak Cykelservice,Bicycle store,,4.8,,,,96,,,https://www.google.com/maps/place/Isak+Cykelservice/data=!4m7!3m6!1s0x4652536870ea9bad:0xafd2465a1c2374ef!8m2!3d55.7079344!4d12.5698873!16s%2Fg%2F11fmrjrhtz!19sChIJrZvqcGhTUkYR73QjHFpG0q8?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,CPH Bike Shop,Bicycle store,,4.4,,https://www.cphbikeshop.dk/,,154,,,https://www.google.com/maps/place/CPH+Bike+Shop/data=!4m7!3m6!1s0x4652534a26274b6d:0x8af9544846690655!8m2!3d55.6649115!4d12.6061803!16s%2Fg%2F1v8g9mnz!19sChIJbUsnJkpTUkYRVQZpRkhU-Yo?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Rapha,Sportswear store,,4.7,,https://www.rapha.cc/gb/en/clubhouses/copenhagen,,123,,,https://www.google.com/maps/place/Rapha/data=!4m7!3m6!1s0x4652531768e8d4f3:0x53ac945c40fbe5c8!8m2!3d55.6800897!4d12.5820735!16s%2Fg%2F11c1tqf0y2!19sChIJ89ToaBdTUkYRyOX7QFyUrFM?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,BIKEFITPRO,Bicycle store,,5.0,,http://www.bikefitpro.dk/,,117,,,https://www.google.com/maps/place/BIKEFITPRO/data=!4m7!3m6!1s0x46525384711cca9d:0x1208683d08390446!8m2!3d55.6996801!4d12.5943351!16s%2Fg%2F11h_0pr_zz!19sChIJncoccYRTUkYRRgQ5CD1oCBI?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,OMNIUM Nørrebro,Bicycle store,,4.2,,https://omniumcargo.com/,,30,,,https://www.google.com/maps/place/OMNIUM+N%C3%B8rrebro/data=!4m7!3m6!1s0x465253935a7c6a4d:0xfecb4e5d86276af2!8m2!3d55.6985324!4d12.5428876!16s%2Fg%2F11h033hy_8!19sChIJTWp8WpNTUkYR8monhl1Oy_4?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Copenhagen Bikeshop,Bicycle store,,4.5,"Jagtvej 68, 2200 København, Denmark",http://www.copenhagenbikeshop.dk/,,46,,,https://www.google.com/maps/place/Copenhagen+Bikeshop/data=!4m7!3m6!1s0x4652525338cfe681:0x9419b285fc731be0!8m2!3d55.6959924!4d12.5509775!16s%2Fg%2F11b5pjdb_b!19sChIJgebPOFNSUkYR4Btz_IWyGZQ?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Butchers & Bicycles Ltd.,Bicycle store,,4.4,,http://www.butchersandbicycles.com/,,25,,,https://www.google.com/maps/place/Butchers+%26+Bicycles+Ltd./data=!4m7!3m6!1s0x46525373080b8123:0x5e20d2ddd62ac819!8m2!3d55.6678963!4d12.5577539!16s%2Fg%2F1q6n2wxm7!19sChIJI4ELCHNTUkYRGcgq1t3SIF4?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Cykel Chefen,Bicycle repair shop,,4.7,"Nørre Søgade 41, 1370 København, Denmark",,,151,,,https://www.google.com/maps/place/Cykel+Chefen/data=!4m7!3m6!1s0x46525308bd7ec527:0x1aa610b4fa5a9395!8m2!3d55.6820532!4d12.5615966!16s%2Fg%2F11_s8zns9!19sChIJJ8V-vQhTUkYRlZNa-rQQpho?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,"Niko Cycles - Rentals, Sales, & Service",Bicycle store,,4.1,,,,50,,,"https://www.google.com/maps/place/Niko+Cycles+-+Rentals,+Sales,+%26+Service/data=!4m7!3m6!1s0x465253741f5f8ce3:0x9c988906e6fa367b!8m2!3d55.6670567!4d12.5544171!16s%2Fg%2F1tx45n89!19sChIJ44xfH3RTUkYRezb65gaJmJw?authuser=0&hl=en&rclk=1"
Bicycle dealer Denmark,Børkop Bicycles / BCbikeshop.dk,Bicycle store,,4.5,,https://boerkopcykler.dk/,,224,,,https://www.google.com/maps/place/B%C3%B8rkop+Bicycles+%2F+BCbikeshop.dk/data=!4m7!3m6!1s0x464c9b2a8ef1d601:0x680af700f5db570a!8m2!3d55.6433219!4d9.6469608!16s%2Fg%2F1q5bmh2xc!19sChIJAdbxjiqbTEYRClfb9QD3Cmg?authuser=0&hl=en&rclk=1
Bicycle dealer Denmark,Dania Bikes,Bicycle store,,4.5,,http://www.daniabikes.com/,,64,,,https://www.google.com/maps/place/Dania+Bikes/data=!4m7!3m6!1s0x47b3546a25ee0a23:0x42a3be650d262c92!8m2!3d55.0729749!4d9.3358348!16s%2Fg%2F11b6p6llfz!19sChIJIwruJWpUs0cRkiwmDWW-o0I?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Cykelexperten.dk,Bicycle store,,4.1,,https://cykelexperten.dk/,,587,,,https://www.google.com/maps/place/Cykelexperten.dk/data=!4m7!3m6!1s0x4652572d37567875:0xd594a5c4b4232179!8m2!3d55.6979846!4d12.4747538!16s%2Fg%2F1td4yg95!19sChIJdXhWNy1XUkYReSEjtMSllNU?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Rencykel.dk,Bicycle repair shop,,4.5,"Robert Jacobsens Vej 70, 2300 Amager Vest, Denmark",https://www.rencykel.dk/book-tid-orestad-8-tallet,,158,,,https://www.google.com/maps/place/Rencykel.dk/data=!4m7!3m6!1s0x465254bb19b5ab3f:0xe1caeddb54aa6cda!8m2!3d55.6177404!4d12.572178!16s%2Fg%2F11c5srt84z!19sChIJP6u1GbtUUkYR2myqVNvtyuE?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Cykler.dk,Bicycle store,,4.7,,http://www.cykler.dk/,,15,,,https://www.google.com/maps/place/Cykler.dk/data=!4m7!3m6!1s0x464a23da39850b7f:0xd184078b96d89915!8m2!3d56.5476293!4d8.2975909!16s%2Fg%2F1vd74hwd!19sChIJfwuFOdojSkYRFZnYlosHhNE?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Specialist v / Bjarne Thomsen,Bicycle store,,4.6,,http://www.specialisten-cykler.dk/,,26,,,https://www.google.com/maps/place/Specialist+v+%2F+Bjarne+Thomsen/data=!4m7!3m6!1s0x4648ce861c2f7f55:0xf23e2dadbf664215!8m2!3d57.479845!4d9.9912611!16s%2Fg%2F1tkl1xxl!19sChIJVX8vHIbOSEYRFUJmv60tPvI?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Davinci Cykler,Bicycle store,,4.4,,https://www.davincicykler.dk/,,51,,,https://www.google.com/maps/place/Davinci+Cykler/data=!4m7!3m6!1s0x465253ac80f0199f:0xd486f0428245581!8m2!3d55.8151287!4d12.4696059!16s%2Fg%2F11bw4qjy5w!19sChIJnxnwgKxTUkYRgVUkKARvSA0?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Kgs Have Cykler,Bicycle store,,4.9,,https://www.kgshavecykler.dk/,,166,,,https://www.google.com/maps/place/Kgs+Have+Cykler/data=!4m7!3m6!1s0x4652531c07b46287:0x450254b5eac59e34!8m2!3d55.6866524!4d12.5818781!16s%2Fg%2F11c1r1vbfd!19sChIJh2K0BxxTUkYRNJ7F6rVUAkU?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Cykel Chefen,Bicycle repair shop,,4.7,"Nørre Søgade 41, 1370 København, Denmark",,,151,,,https://www.google.com/maps/place/Cykel+Chefen/data=!4m7!3m6!1s0x46525308bd7ec527:0x1aa610b4fa5a9395!8m2!3d55.6820532!4d12.5615966!16s%2Fg%2F11_s8zns9!19sChIJJ8V-vQhTUkYRlZNa-rQQpho?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Børkop Bicycles / BCbikeshop.dk,Bicycle store,,4.5,,https://boerkopcykler.dk/,,224,,,https://www.google.com/maps/place/B%C3%B8rkop+Bicycles+%2F+BCbikeshop.dk/data=!4m7!3m6!1s0x464c9b2a8ef1d601:0x680af700f5db570a!8m2!3d55.6433219!4d9.6469608!16s%2Fg%2F1q5bmh2xc!19sChIJAdbxjiqbTEYRClfb9QD3Cmg?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Cykel-mads,Bicycle store,,5.0,,https://www.cykler.dk/om-os.html,,72,,,https://www.google.com/maps/place/Cykel-mads/data=!4m7!3m6!1s0x464a23da0c2e6f0f:0x55793027d6e30ae0!8m2!3d56.5476312!4d8.2976801!16s%2Fg%2F1tlnc0gn!19sChIJD28uDNojSkYR4Arj1icweVU?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,VELOHOUSE - House of E-bikes,Electric bicycle store,,4.8,,https://velohouse.dk/,,122,,,https://www.google.com/maps/place/VELOHOUSE+-+House+of+E-bikes/data=!4m7!3m6!1s0x465252e7b4f62bc1:0x4d24db8da01195e3!8m2!3d55.6571329!4d12.5137375!16s%2Fg%2F11cm08tdfc!19sChIJwSv2tOdSUkYR45URoI3bJE0?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Allbike.dk ApS,Bicycle store,,4.8,,http://allbike.dk/,,74,,,https://www.google.com/maps/place/Allbike.dk+ApS/data=!4m7!3m6!1s0x464c030be3225d35:0xfffb21be667484e4!8m2!3d56.4295637!4d10.0535693!16s%2Fg%2F1hc631239!19sChIJNV0i4wsDTEYR5IR0Zr4h-_8?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Polar Cykler.dk ElcykelCenter. El-ladcykler. Butik. Ålborg.,Bicycle store,,4.5,,https://www.polarcykler.dk/,,92,,,https://www.google.com/maps/place/Polar+Cykler.dk+ElcykelCenter.+El-ladcykler.+Butik.+%C3%85lborg./data=!4m7!3m6!1s0x464932e0261a2d7f:0xe7283c2080509599!8m2!3d57.0240227!4d9.9308504!16s%2Fg%2F1tghn5y5!19sChIJfy0aJuAySUYRmZVQgCA8KOc?authuser=0&hl=en&rclk=1
Cykel specialist Danmark,Buhlcykler.dk,Bicycle store,,4.2,,http://www.buhlcykler.dk/,,90,,,https://www.google.com/maps/place/Buhlcykler.dk/data=!4m7!3m6!1s0x464c3fc4bf4fd401:0x920abea61faec99!8m2!3d56.1642252!4d10.1743322!16s%2Fg%2F1tdh2gnr!19sChIJAdRPv8Q_TEYRmez6YeqrIAk?authuser=0&hl=en&rclk=1
